date,station_id,station_name,day_of_week,week_of_year,month,quarter,season,is_weekend,is_holiday,holiday_name,temperature,weather_condition,precipitation_mm,price_AI92,price_AI95,price_DT,price_DT_bio,price_AI100_bio,competitor_price_AI92,competitor_price_AI95,competitor_price_DT,competitor_price_AI92_brend,competitor_price_AI95_brend,competitor_price_DT_brend,competitor_price_AI100,sales_AI92,sales_AI95,sales_DT,sales_DT_bio,sales_AI100_bio,total_fuel_sales,promotion_fuel_active,promotion_shop_active,promotion_cafe_active,corporate_customer_ratio,customer_loyalty_score,shop_напитки_безалкогольные,shop_кондитерка_снеки,shop_мороженое,shop_автотовары,shop_кафе_вся_еда,shop_кофе_все_горячие_напитки,shop_табак,traffic_Passengers_cars_1_poputn,traffic_Passengers_cars_2_poputn,traffic_Truck_short_1_poputn,traffic_Truck_short_2_poputn,traffic_Truck_1_poputn,traffic_Truck_2_poputn,traffic_Truck_long_1_poputn,traffic_Truck_long_2_poputn,traffic_Transporter_1_poputn,traffic_Transporter_2_poputn,traffic_scorost_1_poputn,traffic_scorost_2_poputn,traffic_plotnost_1_poputn,traffic_plotnost_2_poputn,traffic_intensiv_priv_1_poputn,traffic_intensiv_priv_2_poputn,traffic_intensiv_fiz_1_poputn,traffic_intensiv_fiz_2_poputn,traffic_uroven_jbslugi_1_poputn,traffic_uroven_jbslugi_2_poputn,traffic_Passengers_cars_1_wstrechn,traffic_Passengers_cars_2_wstrechn,traffic_Truck_short_1_wstrechn,traffic_Truck_short_2_wstrechn,traffic_Truck_1_wstrechn,traffic_Truck_2_wstrechn,traffic_Truck_long_1_wstrechn,traffic_Truck_long_2_wstrechn,traffic_Transporter_1_wstrechn,traffic_Transporter_2_wstrechn,traffic_scorost_1_wstrechn,traffic_scorost_2_wstrechn,traffic_plotnost_1_wstrechn,traffic_plotnost_2_wstrechn,traffic_intensiv_priv_1_wstrechn,traffic_intensiv_priv_2_wstrechn,traffic_intensiv_fiz_1_wstrechn,traffic_intensiv_fiz_2_wstrechn,traffic_uroven_jbslugi_1_wstrechn,traffic_uroven_jbslugi_2_wstrechn,traffic_Undefined_1_poputn,traffic_Undefined_2_poputn,traffic_Undefined_1_wstrechn,traffic_Undefined_2_wstrechn
2025-08-08,Запад-МФ-69604,АЗС 604,4,32,8,3,summer,0,0,,19.2,0,0.0,62.45,64.1,82.72,87.89,0.0,61.78,63.42,81.84,0,0,0,0,3070,2956,2041,178,0,8245,0,0,0,0.1389,0.8873,1315.33,1052.27,394.6,631.36,1578.4,2104.53,2630.67,554,4992,33,298,55,498,16,149,5,49,40.0,40.0,1.59,14.32,6.38,57.4,6.1,54.91,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-09,Запад-МФ-69604,АЗС 604,5,32,8,3,summer,1,0,,16.7,0,0.0,62.46,64.11,82.74,87.91,0.0,62.38,64.02,82.63,0,0,0,0,2817,1912,1480,184,0,6393,0,0,0,0.1158,0.8117,1641.39,1313.11,492.42,787.87,1969.67,2626.22,3282.78,536,4831,22,202,37,337,11,101,3,33,43.5,43.5,1.36,12.24,5.93,53.37,5.74,51.69,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-10,Запад-МФ-69604,АЗС 604,6,32,8,3,summer,1,0,,16.2,0,2.1,62.48,64.12,82.75,87.93,0.0,61.39,63.0,81.31,0,0,0,0,2315,2037,2102,214,0,6668,0,0,0,0.1053,0.7096,1065.08,852.07,319.53,511.24,1278.1,1704.13,2130.17,522,4698,21,196,36,328,10,98,3,32,43.2,43.2,1.33,11.99,5.77,51.9,5.59,50.27,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-11,Запад-МФ-69604,АЗС 604,0,33,8,3,summer,0,0,,12.2,0,0.0,62.86,64.31,82.18,88.5,0.0,61.4,62.82,80.27,0,0,0,0,2912,2268,2632,164,0,7976,0,0,0,0.122,0.7323,1284.05,1027.24,385.22,616.35,1540.86,2054.48,2568.11,515,4640,30,277,51,463,15,138,5,46,44.4,44.4,1.33,11.99,5.93,53.35,5.67,51.04,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-12,Запад-МФ-69604,АЗС 604,1,33,8,3,summer,0,0,,19.8,0,0.0,62.87,64.32,82.2,88.51,0.0,62.07,63.51,81.16,0,0,0,0,2985,2884,2675,278,0,8822,0,0,0,0.1131,0.691,1154.82,923.86,346.45,554.31,1385.79,1847.71,2309.64,638,5746,37,344,63,574,18,172,6,57,42.7,42.7,1.71,15.43,7.34,66.08,7.02,63.21,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-13,Запад-МФ-69604,АЗС 604,2,33,8,3,summer,0,0,,17.2,0,0.0,62.88,64.34,82.22,88.53,0.0,62.5,63.95,81.73,0,0,0,0,2503,2422,2078,294,0,7297,0,0,0,0.1245,0.6833,1565.48,1252.39,469.65,751.43,1878.58,2504.77,3130.97,459,4139,27,247,45,413,13,123,4,41,41.6,41.6,1.27,11.41,5.29,47.59,5.06,45.52,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-14,Запад-МФ-69604,АЗС 604,3,33,8,3,summer,0,0,,20.0,0,0.0,62.45,63.34,82.59,87.88,0.0,62.54,63.43,82.71,0,0,0,0,2672,2700,2047,265,0,7684,0,0,0,0.1159,0.6051,1599.97,1279.98,479.99,767.99,1919.97,2559.96,3199.94,534,4806,31,288,53,480,15,144,5,48,41.4,41.4,1.48,13.32,6.14,55.27,5.87,52.87,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-15,Запад-МФ-69604,АЗС 604,4,33,8,3,summer,0,0,,15.6,0,0.0,62.47,63.35,82.61,87.9,0.0,62.26,63.14,82.34,0,0,0,0,3223,2795,2477,248,0,8743,0,0,0,0.1103,0.804,1191.65,953.32,357.49,571.99,1429.98,1906.63,2383.29,524,4719,31,282,52,471,15,141,5,47,46.1,46.1,1.31,11.75,6.03,54.27,5.77,51.91,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-16,Запад-МФ-69604,АЗС 604,5,33,8,3,summer,1,0,,15.8,0,0.0,61.59,63.08,81.8,88.44,0.0,61.29,62.77,81.4,0,0,0,0,2374,2200,2140,80,0,6794,0,0,0,0.1144,0.6103,1117.48,893.99,335.24,536.39,1340.98,1787.97,2234.96,520,4688,21,196,36,327,10,98,3,32,40.8,40.8,1.41,12.66,5.75,51.8,5.57,50.16,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-17,Запад-МФ-69604,АЗС 604,6,33,8,3,summer,1,0,,11.2,0,0.0,61.6,63.09,81.82,88.46,0.0,61.13,62.6,81.19,0,0,0,0,2142,2213,2290,190,0,6835,0,0,0,0.0996,0.653,1509.74,1207.8,452.92,724.68,1811.69,2415.59,3019.49,453,4083,18,171,31,285,9,85,3,28,41.8,41.8,1.2,10.76,5.01,45.11,4.85,43.69,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-18,Запад-МФ-69604,АЗС 604,0,34,8,3,summer,0,0,,23.4,0,0.0,61.61,63.11,81.84,88.48,0.0,61.05,62.53,81.09,0,0,0,0,3452,2779,2031,187,0,8449,0,0,0,0.1353,0.6031,1017.14,813.72,305.14,488.23,1220.57,1627.43,2034.29,534,4812,31,288,53,480,15,144,5,48,42.5,42.5,1.44,12.99,6.15,55.33,5.88,52.93,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-19,Запад-МФ-69604,АЗС 604,1,34,8,3,summer,0,0,,20.2,0,0.0,61.63,63.12,81.85,88.5,0.0,61.03,62.5,81.05,0,0,0,0,2832,2932,2339,239,0,8342,0,0,0,0.1349,0.8025,1315.69,1052.55,394.71,631.53,1578.83,2105.11,2631.39,563,5067,33,303,56,506,16,151,5,50,43.0,43.0,1.5,13.52,6.48,58.27,6.19,55.74,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-20,Запад-МФ-69604,АЗС 604,2,34,8,3,summer,0,0,,24.3,0,0.0,61.64,63.13,81.87,88.52,0.0,61.75,63.24,82.01,0,0,0,0,3181,2942,2215,98,0,8436,0,0,0,0.1326,0.7461,1198.4,958.72,359.52,575.23,1438.08,1917.44,2396.8,470,4230,28,253,47,423,14,126,4,42,44.9,44.9,1.2,10.81,5.41,48.64,5.17,46.53,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-21,Запад-МФ-69604,АЗС 604,3,34,8,3,summer,0,0,,11.9,0,0.0,61.65,63.15,81.89,88.54,0.0,60.82,62.3,80.78,0,0,0,0,3270,2302,2735,206,0,8513,0,0,0,0.1355,0.6562,1630.59,1304.47,489.18,782.68,1956.71,2608.94,3261.18,591,5321,35,318,59,531,17,159,5,53,43.0,43.0,1.58,14.2,6.8,61.2,6.5,58.54,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-22,Запад-МФ-69604,АЗС 604,4,34,8,3,summer,0,0,,16.4,0,0.0,61.66,63.16,81.9,88.56,0.0,62.59,64.11,83.13,0,0,0,0,2448,2556,2596,327,0,7927,0,0,0,0.098,0.7186,1450.7,1160.56,435.21,696.34,1740.84,2321.12,2901.4,540,4862,32,291,54,486,16,145,5,48,44.2,44.2,1.4,12.62,6.21,55.92,5.94,53.49,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-23,Запад-МФ-69604,АЗС 604,5,34,8,3,summer,1,0,,20.2,0,1.4,61.68,63.17,81.92,88.57,0.0,61.87,63.36,82.17,0,0,0,0,2775,2453,2122,219,0,7569,0,0,0,0.1076,0.6847,991.46,793.17,297.44,475.9,1189.75,1586.33,1982.92,460,4146,19,173,32,289,9,86,3,28,45.4,45.4,1.12,10.07,5.09,45.81,4.93,44.36,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-24,Запад-МФ-69604,АЗС 604,6,34,8,3,summer,1,0,,26.7,0,0.0,61.69,63.19,81.94,88.59,0.0,62.51,64.03,83.03,0,0,0,0,2819,2273,2127,214,0,7433,0,0,0,0.1165,0.7443,1150.25,920.2,345.07,552.12,1380.3,1840.39,2300.49,482,4339,19,181,33,303,9,90,3,30,43.5,43.5,1.22,11.0,5.33,47.94,5.16,46.43,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-25,Запад-МФ-69604,АЗС 604,0,35,8,3,summer,0,0,,18.8,0,0.0,61.7,63.2,81.95,88.61,0.0,60.95,62.44,80.96,0,0,0,0,2927,2661,2518,296,0,8402,0,0,0,0.117,0.7252,1634.84,1307.87,490.45,784.72,1961.8,2615.74,3269.67,645,5808,38,348,64,580,19,174,6,58,44.5,44.5,1.66,14.98,7.42,66.8,7.1,63.89,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26,Запад-МФ-69604,АЗС 604,1,35,8,3,summer,0,0,,17.1,0,0.0,60.91,63.07,81.72,87.71,0.0,60.84,63.0,81.62,0,0,0,0,2788,2839,2209,181,0,8017,0,0,0,0.0978,0.8995,1418.92,1135.14,425.68,681.08,1702.71,2270.28,2837.85,510,4596,30,275,51,459,15,137,5,45,45.2,45.2,1.3,11.66,5.87,52.85,5.62,50.55,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-27,Запад-МФ-69604,АЗС 604,2,35,8,3,summer,0,0,,20.0,0,0.0,60.93,63.09,81.73,87.73,0.0,59.96,62.08,80.43,0,0,0,0,3545,3438,2391,165,0,9539,0,0,0,0.1257,0.8596,1542.81,1234.25,462.84,740.55,1851.37,2468.5,3085.62,595,5359,35,321,59,535,17,160,5,53,39.2,39.2,1.74,15.68,6.85,61.62,6.55,58.95,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28,Запад-МФ-69604,АЗС 604,3,35,8,3,summer,0,0,,20.0,0,0.0,60.94,63.1,81.75,87.75,0.0,61.28,63.46,82.21,0,0,0,0,3360,2849,2175,154,0,8538,0,0,0,0.1305,0.7989,1659.88,1327.91,497.97,796.74,1991.86,2655.81,3319.77,558,5030,33,301,55,502,16,150,5,50,43.3,43.3,1.48,13.33,6.43,57.83,6.15,55.32,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29,Запад-МФ-69604,АЗС 604,4,35,8,3,summer,0,0,,19.6,0,0.0,60.95,63.11,81.77,87.76,0.0,61.57,63.75,82.6,0,0,0,0,3605,3166,2201,96,0,9068,0,0,0,0.1226,0.6673,1730.97,1384.77,519.29,830.86,2077.16,2769.55,3461.94,617,5559,36,333,61,555,18,166,6,55,40.6,40.6,1.75,15.71,7.1,63.93,6.79,61.15,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30,Запад-МФ-69604,АЗС 604,5,35,8,3,summer,1,0,,11.9,0,0.0,60.96,63.13,81.79,87.78,0.0,61.04,63.21,81.9,0,0,0,0,2889,2355,2367,213,0,7824,0,0,0,0.1043,0.7248,1183.4,946.72,355.02,568.03,1420.08,1893.44,2366.8,460,4148,19,173,32,289,9,86,3,28,42.6,42.6,1.19,10.74,5.09,45.83,4.93,44.38,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31,Запад-МФ-69604,АЗС 604,6,35,8,3,summer,1,0,,16.1,0,0.0,60.98,63.14,81.8,87.8,0.0,61.55,63.73,82.56,0,0,0,0,2836,2348,2491,197,0,7872,0,0,0,0.0789,0.7304,1501.62,1201.3,450.49,720.78,1801.94,2402.59,3003.24,517,4659,21,195,36,325,10,97,3,32,46.7,46.7,1.22,11.0,5.72,51.48,5.54,49.85,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-01,Запад-МФ-69604,АЗС 604,0,36,9,3,autumn,0,0,,12.8,0,0.4,60.99,63.15,81.82,87.82,0.0,60.39,62.53,81.01,0,0,0,0,2470,2765,1812,161,0,7208,0,0,0,0.098,0.7698,1178.18,942.54,117.82,565.53,1413.81,1885.08,2356.36,472,4251,28,254,47,424,14,127,4,42,44.6,44.6,1.22,10.94,5.43,48.89,5.2,46.76,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-02,Запад-МФ-69604,АЗС 604,1,36,9,3,autumn,0,0,,9.3,0,0.0,61.0,63.17,81.84,87.84,0.0,61.91,64.12,83.07,0,0,0,0,2580,2759,2248,240,0,7827,0,0,0,0.1017,0.6478,1659.0,1327.2,165.9,796.32,1990.8,2654.4,3318.0,516,4649,30,278,51,464,15,139,5,46,45.5,45.5,1.3,11.73,5.94,53.46,5.68,51.14,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-03,Запад-МФ-69604,АЗС 604,2,36,9,3,autumn,0,0,,15.0,0,0.0,60.22,62.57,81.98,87.42,0.0,59.59,61.92,81.12,0,0,0,0,2246,1942,1985,103,0,6276,0,0,0,0.1206,0.728,1292.29,1033.83,129.23,620.3,1550.75,2067.67,2584.58,472,4248,28,254,47,424,14,127,4,42,44.4,44.4,1.22,10.98,5.43,48.85,5.19,46.73,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-04,Запад-МФ-69604,АЗС 604,3,36,9,3,autumn,0,0,,10.2,0,0.0,59.5,62.31,82.04,87.37,0.0,59.64,62.45,82.23,0,0,0,0,2936,2257,2013,240,0,7446,0,0,0,0.1015,0.8878,1344.32,1075.46,134.43,645.27,1613.18,2150.91,2688.64,492,4431,29,265,49,442,14,132,4,44,45.7,45.7,1.24,11.12,5.66,50.96,5.42,48.74,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-05,Запад-МФ-69604,АЗС 604,4,36,9,3,autumn,0,0,,11.9,0,0.0,59.51,62.32,82.06,87.39,0.0,60.81,63.68,83.85,0,0,0,0,2302,2661,1497,149,0,6609,0,0,0,0.1245,0.6256,1116.27,893.01,111.63,535.81,1339.52,1786.03,2232.54,459,4131,27,247,45,413,13,123,4,41,49.9,49.9,1.06,9.5,5.28,47.52,5.05,45.45,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-06,Запад-МФ-69604,АЗС 604,5,36,9,3,autumn,1,0,,8.6,0,0.0,59.52,62.34,82.07,87.41,0.0,60.45,63.32,83.36,0,0,0,0,2561,2207,1599,181,0,6548,0,0,0,0.1048,0.6284,1565.44,1252.35,156.54,751.41,1878.53,2504.7,3130.88,447,4025,18,168,31,281,9,84,3,28,42.9,42.9,1.15,10.34,4.94,44.48,4.79,43.07,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-07,Запад-МФ-69604,АЗС 604,6,36,9,3,autumn,1,0,,8.8,0,0.0,59.53,62.35,82.09,87.43,0.0,60.07,62.92,82.83,0,0,0,0,2395,2015,1824,211,0,6445,0,0,0,0.0988,0.7367,923.07,738.46,92.31,443.07,1107.69,1476.92,1846.15,380,3428,15,143,26,239,7,71,2,23,45.4,45.4,0.93,8.33,4.21,37.87,4.08,36.68,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-08,Запад-МФ-69604,АЗС 604,0,37,9,3,autumn,0,0,,14.8,0,2.4,59.55,62.36,82.11,87.44,0.0,59.67,62.48,82.27,0,0,0,0,2825,2125,3013,327,0,8290,0,0,0,0.1265,0.6617,1185.93,948.74,118.59,569.24,1423.11,1897.48,2371.85,473,4264,28,255,47,425,14,127,4,42,43.5,43.5,1.25,11.25,5.45,49.03,5.21,46.9,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-09,Запад-МФ-69604,АЗС 604,1,37,9,3,autumn,0,0,,11.6,0,0.0,59.56,62.37,82.12,87.46,0.0,60.07,62.91,82.83,0,0,0,0,2673,2623,2212,154,0,7662,0,0,0,0.1145,0.7043,1424.82,1139.86,142.48,683.91,1709.79,2279.72,2849.64,506,4554,30,273,50,455,15,136,5,45,42.7,42.7,1.36,12.24,5.82,52.37,5.57,50.09,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-10,Запад-МФ-69604,АЗС 604,2,37,9,3,autumn,0,0,,11.8,0,0.2,59.57,62.39,82.14,87.48,0.0,60.92,63.8,84.0,0,0,0,0,2793,2755,2028,351,0,7927,0,0,0,0.1226,0.7647,1101.38,881.11,110.14,528.66,1321.66,1762.21,2202.77,436,3924,25,235,43,392,12,117,4,39,44.3,44.3,1.13,10.16,5.01,45.13,4.8,43.16,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-11,Запад-МФ-69604,АЗС 604,3,37,9,3,autumn,0,0,,9.5,0,0.8,59.58,62.4,82.16,87.5,0.0,59.43,62.24,81.95,0,0,0,0,2698,2212,2349,412,0,7671,0,0,0,0.1118,0.8068,1543.35,1234.68,154.34,740.81,1852.02,2469.36,3086.7,531,4781,31,286,53,477,15,143,5,47,47.0,47.0,1.3,11.67,6.11,54.98,5.84,52.6,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-12,Запад-МФ-69604,АЗС 604,4,37,9,3,autumn,0,0,,11.9,0,0.0,59.6,62.41,82.17,87.52,0.0,59.71,62.53,82.32,0,0,0,0,2597,1707,2366,169,0,6839,0,0,0,0.1413,0.8539,1282.67,1026.14,128.27,615.68,1539.21,2052.28,2565.35,416,3749,24,224,41,374,12,112,4,37,44.3,44.3,1.08,9.71,4.79,43.11,4.58,41.24,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-13,Запад-МФ-69604,АЗС 604,5,37,9,3,autumn,1,0,,12.8,0,0.0,59.61,62.43,82.19,87.53,0.0,59.54,62.35,82.09,0,0,0,0,2498,2362,1580,118,0,6558,0,0,0,0.1047,0.6295,1337.65,1070.12,133.77,642.07,1605.18,2140.24,2675.31,458,4124,19,172,32,288,9,86,3,28,42.8,42.8,1.18,10.62,5.06,45.57,4.9,44.13,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-14,Запад-МФ-69604,АЗС 604,6,37,9,3,autumn,1,0,,16.6,0,0.9,59.62,62.44,82.21,87.55,0.0,59.96,62.8,82.68,0,0,0,0,2239,2033,1657,127,0,6056,0,0,0,0.1062,0.7884,1058.29,846.63,105.83,507.98,1269.94,1693.26,2116.57,402,3619,16,151,28,252,8,75,2,25,47.1,47.1,0.94,8.48,4.44,40.0,4.3,38.73,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-15,Запад-МФ-69604,АЗС 604,0,38,9,3,autumn,0,0,,13.1,0,0.0,59.63,62.45,82.23,87.57,0.0,58.7,61.48,80.95,0,0,0,0,3173,2397,2635,225,0,8430,0,0,0,0.1347,0.6653,1283.31,1026.64,128.33,615.99,1539.97,2053.29,2566.61,452,4068,27,243,45,406,13,121,4,40,43.8,43.8,1.18,10.66,5.2,46.79,4.97,44.76,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-16,Запад-МФ-69604,АЗС 604,1,38,9,3,autumn,0,0,,17.1,0,0.0,59.56,63.48,82.95,88.86,0.0,59.75,63.68,83.21,0,0,0,0,2966,2404,2496,276,0,8142,0,0,0,0.1308,0.8619,1276.63,1021.3,127.66,612.78,1531.95,2042.6,2553.25,451,4065,27,243,45,405,13,121,4,40,45.8,45.8,1.13,10.19,5.19,46.75,4.97,44.71,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-17,Запад-МФ-69604,АЗС 604,2,38,9,3,autumn,0,0,,15.3,0,0.0,59.57,63.49,82.96,88.88,0.0,60.26,64.23,83.92,0,0,0,0,2794,2232,1888,209,0,7123,0,0,0,0.0996,0.6709,1250.25,1000.2,125.03,600.12,1500.3,2000.4,2500.5,529,4762,31,285,52,476,15,142,5,47,41.5,41.5,1.46,13.17,6.09,54.77,5.82,52.39,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-18,Запад-МФ-69604,АЗС 604,3,38,9,3,autumn,0,0,,9.4,0,0.0,59.58,63.5,82.98,88.89,0.0,59.15,63.04,82.38,0,0,0,0,2260,2590,2273,256,0,7379,0,0,0,0.1445,0.646,1131.19,904.96,113.12,542.97,1357.43,1809.91,2262.39,503,4528,30,271,50,452,15,135,5,45,45.6,45.6,1.27,11.39,5.79,52.08,5.54,49.82,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-19,Запад-МФ-69604,АЗС 604,4,38,9,3,autumn,0,0,,9.2,0,0.7,59.6,63.52,83.0,88.91,0.0,59.98,63.93,83.54,0,0,0,0,2589,2871,1968,182,0,7610,0,0,0,0.1145,0.6218,1398.72,1118.97,139.87,671.38,1678.46,2237.95,2797.43,427,3848,25,230,42,384,12,115,4,38,40.6,40.6,1.21,10.87,4.92,44.24,4.7,42.33,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-20,Запад-МФ-69604,АЗС 604,5,38,9,3,autumn,1,0,,14.3,0,0.0,59.61,63.53,83.02,88.93,0.0,59.18,63.08,82.43,0,0,0,0,1970,2242,1815,158,0,6185,0,1,0,0.1115,0.6266,1292.66,1034.13,129.27,620.48,1551.19,2068.25,2585.31,383,3455,15,144,26,241,7,72,2,24,45.4,45.4,0.93,8.39,4.24,38.17,4.11,36.96,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-21,Запад-МФ-69604,АЗС 604,6,38,9,3,autumn,1,0,,16.8,0,0.0,59.62,63.54,83.03,88.95,0.0,60.45,64.43,84.19,0,0,0,0,2466,2127,2010,90,0,6693,0,0,0,0.099,0.6052,1186.73,949.38,118.67,569.63,1424.07,1898.77,2373.46,369,3324,15,139,25,232,7,69,2,23,49.3,49.3,0.83,7.43,4.08,36.73,3.95,35.57,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-22,Запад-МФ-69604,АЗС 604,0,39,9,3,autumn,0,0,,16.6,0,1.2,59.63,63.56,83.05,88.97,0.0,58.86,62.74,81.98,0,0,0,0,2511,2467,1970,214,0,7162,0,0,0,0.1346,0.8232,1293.49,1034.79,129.35,620.88,1552.19,2069.59,2586.99,467,4203,27,252,46,420,13,126,4,42,48.6,48.6,1.1,9.93,5.37,48.35,5.14,46.24,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-23,Запад-МФ-69604,АЗС 604,1,39,9,3,autumn,0,0,,10.7,0,0.0,59.64,63.57,83.07,88.99,0.0,58.87,62.75,81.99,0,0,0,0,2514,2220,1916,156,0,6806,1,1,0,0.0942,0.7132,1321.01,1056.81,132.1,634.09,1585.22,2113.62,2642.03,534,4810,31,288,53,480,15,144,5,48,44.5,44.5,1.38,12.4,6.15,55.31,5.88,52.91,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-24,Запад-МФ-69604,АЗС 604,2,39,9,3,autumn,0,0,,13.2,0,0.0,59.66,63.58,83.08,89.0,0.0,59.38,63.28,82.69,0,0,0,0,2725,2424,2129,145,0,7423,0,0,0,0.122,0.7119,1171.07,936.86,117.11,562.12,1405.29,1873.72,2342.15,409,3682,24,220,40,368,12,110,4,36,45.3,45.3,1.04,9.32,4.71,42.34,4.5,40.51,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-25,Запад-МФ-69604,АЗС 604,3,39,9,3,autumn,0,0,,12.1,0,0.0,59.67,63.6,83.1,89.02,0.0,59.98,63.93,83.53,0,0,0,0,2803,2535,2097,263,0,7698,0,0,0,0.1226,0.738,1303.83,1043.06,130.38,625.84,1564.59,2086.12,2607.65,469,4223,27,253,46,422,13,126,4,42,42.5,42.5,1.27,11.4,5.4,48.57,5.16,46.46,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
